台番号,累計スタート,BB回数,RB回数,ART回数,最大差玉,BB確率,RB確率,ART確率,合成確率,前日最終スタート,date
3537,3082,14,7,0,1389,220.1,440.3,0,146.8,2191,20230206
3537,3480,15,12,0,1186,232,290,0,128.9,549,20230207
3537,5067,19,13,0,1267,266.7,389.8,0,158.3,122,20230208
3537,4156,15,6,0,311,277.1,692.7,0,197.9,263,20230209
3537,4672,17,13,0,1678,274.8,359.4,0,155.7,164,20230210
3537,6997,33,18,0,4857,212,388.7,0,137.2,203,20230211
3537,2519,6,3,0,0,419.8,839.7,0,279.9,342,20230212
